s_name,scheme_code,aumdate,aumtotal,fincode,invdate,noshares,percent_aum
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,213838,2023-10-31T00:00:00.000Z,54725,0.49
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132644,2023-10-31T00:00:00.000Z,13261,0.49
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,235355,2023-10-31T00:00:00.000Z,26982,0.49
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,200091,2023-10-31T00:00:00.000Z,139581,0.49
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132814,2023-10-31T00:00:00.000Z,97157,0.48
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100233,2023-10-31T00:00:00.000Z,32302,0.48
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100495,2023-10-31T00:00:00.000Z,12930,0.48
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,305013,2023-10-31T00:00:00.000Z,655295,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100043,2023-10-31T00:00:00.000Z,25066,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,124000,2023-10-31T00:00:00.000Z,110899,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132539,2023-10-31T00:00:00.000Z,67059,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,131162,2023-10-31T00:00:00.000Z,76616,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,106076,2023-10-31T00:00:00.000Z,18138,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100027,2023-10-31T00:00:00.000Z,6216,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,220350,2023-10-31T00:00:00.000Z,290558,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100092,2023-10-31T00:00:00.000Z,9410,0.45
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132523,2023-10-31T00:00:00.000Z,173270,0.45
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100368,2023-10-31T00:00:00.000Z,26827,0.43
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132822,2023-10-31T00:00:00.000Z,3038015,0.42
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,124208,2023-10-31T00:00:00.000Z,77767,0.42
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132466,2023-10-31T00:00:00.000Z,9114,0.42
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,122113,2023-10-31T00:00:00.000Z,12029,0.41
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,218763,2023-10-31T00:00:00.000Z,14000,0.40
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,209037,2023-10-31T00:00:00.000Z,219582,0.40
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,123395,2023-10-31T00:00:00.000Z,1098,0.39
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,117174,2023-10-31T00:00:00.000Z,862,0.37
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,223430,2023-10-31T00:00:00.000Z,23675,0.36
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132331,2023-10-31T00:00:00.000Z,16992,0.35
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100188,2023-10-31T00:00:00.000Z,98886,0.34
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132149,2023-10-31T00:00:00.000Z,304115,0.34
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,200515,2023-10-31T00:00:00.000Z,1850,0.34
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,210591,2023-10-31T00:00:00.000Z,129560,0.33
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,249927,2023-10-31T00:00:00.000Z,67127,0.32
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,208045,2023-10-31T00:00:00.000Z,150511,0.32
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132889,2023-10-31T00:00:00.000Z,33331,0.32
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,130517,2023-10-31T00:00:00.000Z,28159,0.30
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100165,2023-10-31T00:00:00.000Z,78827,0.29
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,106285,2023-10-31T00:00:00.000Z,4908,0.28
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,131500,2023-10-31T00:00:00.000Z,52977,0.28
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,219700,2023-10-31T00:00:00.000Z,11800,0.27
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100680,2023-10-31T00:00:00.000Z,5889,0.27
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100660,2023-10-31T00:00:00.000Z,15859,0.27
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,217400,2023-10-31T00:00:00.000Z,38591,0.26
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,215477,2023-10-31T00:00:00.000Z,13716,0.26
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,210174,2023-10-31T00:00:00.000Z,95803,0.26
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,211840,2023-10-31T00:00:00.000Z,12500,0.26
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132733,2023-10-31T00:00:00.000Z,32280,0.24
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100238,2023-10-31T00:00:00.000Z,12372,0.24
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,208365,2023-10-31T00:00:00.000Z,31507,0.24
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,190024,2023-10-31T00:00:00.000Z,25186,0.22
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,209344,2023-10-31T00:00:00.000Z,48673,0.21
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,212705,2023-10-31T00:00:00.000Z,17872,0.21
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,124200,2023-10-31T00:00:00.000Z,10023,0.20
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,121064,2023-10-31T00:00:00.000Z,477045,0.20
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132525,2023-10-31T00:00:00.000Z,386694,0.19
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100164,2023-10-31T00:00:00.000Z,24952,0.18
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,126612,2023-10-31T00:00:00.000Z,2314,0.18
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,208727,2023-10-31T00:00:00.000Z,11659,0.16
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,217385,2023-10-31T00:00:00.000Z,96421,0.16
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,218071,2023-09-30T00:00:00.000Z,329336,1.84
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132810,2023-09-30T00:00:00.000Z,647631,1.61
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100850,2023-09-30T00:00:00.000Z,392781,1.59
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,200055,2023-09-30T00:00:00.000Z,551992,1.56
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100469,2023-09-30T00:00:00.000Z,1048724,1.52
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,286335,2023-09-30T00:00:00.000Z,214514,1.51
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,269404,2023-09-30T00:00:00.000Z,46549,1.37
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132541,2023-09-30T00:00:00.000Z,27072,1.36
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132648,2023-09-30T00:00:00.000Z,7824133,1.33
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,278580,2023-09-30T00:00:00.000Z,1409201,1.33
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,210590,2023-09-30T00:00:00.000Z,22644,1.29
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,209867,2023-09-30T00:00:00.000Z,344049,1.28
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,190059,2023-09-30T00:00:00.000Z,77927,1.25
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100093,2023-09-30T00:00:00.000Z,286094,1.25
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100257,2023-09-30T00:00:00.000Z,107608,1.24
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100493,2023-09-30T00:00:00.000Z,114212,1.23
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,109930,2023-09-30T00:00:00.000Z,28894,1.17
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,208280,2023-09-30T00:00:00.000Z,44752,1.17
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,124804,2023-09-30T00:00:00.000Z,125441,1.13
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100477,2023-09-30T00:00:00.000Z,641680,1.12
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100408,2023-09-30T00:00:00.000Z,15555,1.11
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,211337,2023-09-30T00:00:00.000Z,20741,1.09
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,105537,2023-09-30T00:00:00.000Z,411268,1.07
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,214179,2023-09-30T00:00:00.000Z,182772,1.05
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132827,2023-09-30T00:00:00.000Z,2686,1.03
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100480,2023-09-30T00:00:00.000Z,60581,1.01
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132830,2023-09-30T00:00:00.000Z,52715,0.99
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100483,2023-09-30T00:00:00.000Z,52117,0.99
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100290,2023-09-30T00:00:00.000Z,908,0.96
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100271,2023-09-30T00:00:00.000Z,104669,0.94
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,302988,2023-09-30T00:00:00.000Z,610773,0.92
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,190071,2023-09-30T00:00:00.000Z,30228,0.92
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,215367,2023-09-30T00:00:00.000Z,170694,0.90
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,254493,2023-09-30T00:00:00.000Z,118447,0.89
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,102355,2023-09-30T00:00:00.000Z,35351,0.89
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,280713,2023-09-30T00:00:00.000Z,285492,0.87
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,126299,2023-09-30T00:00:00.000Z,37008,0.87
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100575,2023-09-30T00:00:00.000Z,101829,0.87
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,131344,2023-09-30T00:00:00.000Z,122289,0.86
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,210072,2023-09-30T00:00:00.000Z,16471,0.86
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,219442,2023-09-30T00:00:00.000Z,107528,0.85
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,208883,2023-09-30T00:00:00.000Z,99028,0.84
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,293380,2023-09-30T00:00:00.000Z,35129,0.83
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,279527,2023-09-30T00:00:00.000Z,330502,0.82
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,294320,2023-09-30T00:00:00.000Z,72140,0.82
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132477,2023-09-30T00:00:00.000Z,760391,0.80
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132522,2023-09-30T00:00:00.000Z,334510,0.79
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,208461,2023-09-30T00:00:00.000Z,183387,0.79
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132720,2023-09-30T00:00:00.000Z,264510,0.79
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,208238,2023-09-30T00:00:00.000Z,50844,0.78
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132843,2023-09-30T00:00:00.000Z,232338,0.78
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,212427,2023-09-30T00:00:00.000Z,21864,0.78
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,126371,2023-09-30T00:00:00.000Z,509764,0.74
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100103,2023-09-30T00:00:00.000Z,574627,0.74
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,103100,2023-09-30T00:00:00.000Z,41434,0.74
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132508,2023-09-30T00:00:00.000Z,154250,0.72
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100104,2023-09-30T00:00:00.000Z,284711,0.72
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100410,2023-09-30T00:00:00.000Z,36015,0.71
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100770,2023-09-30T00:00:00.000Z,69311,0.71
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132514,2023-09-30T00:00:00.000Z,156105,0.70
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,271867,2023-09-30T00:00:00.000Z,175379,0.68
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,289108,2023-09-30T00:00:00.000Z,160377,0.65
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132754,2023-09-30T00:00:00.000Z,1103765,0.65
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,106401,2023-09-30T00:00:00.000Z,30417,0.64
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,216369,2023-09-30T00:00:00.000Z,1209658,0.63
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,209373,2023-09-30T00:00:00.000Z,78894,0.63
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100253,2023-09-30T00:00:00.000Z,134934,0.62
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100302,2023-09-30T00:00:00.000Z,59610,0.62
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,217280,2023-09-30T00:00:00.000Z,816021,0.62
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132683,2023-09-30T00:00:00.000Z,17669,0.61
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100113,2023-09-30T00:00:00.000Z,644794,0.60
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100403,2023-09-30T00:00:00.000Z,47797,0.59
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,106395,2023-09-30T00:00:00.000Z,52515,0.59
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,105790,2023-09-30T00:00:00.000Z,18126,0.59
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,220018,2023-09-30T00:00:00.000Z,51895,0.59
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132504,2023-09-30T00:00:00.000Z,15472,0.57
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,113375,2023-09-30T00:00:00.000Z,49159,0.57
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,123457,2023-09-30T00:00:00.000Z,9509,0.56
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,242461,2023-09-30T00:00:00.000Z,312938,0.56
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,124494,2023-09-30T00:00:00.000Z,59972,0.55
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,268618,2023-09-30T00:00:00.000Z,12258,0.55
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132779,2023-09-30T00:00:00.000Z,75026,0.55
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,209967,2023-09-30T00:00:00.000Z,288474,0.55
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100488,2023-09-30T00:00:00.000Z,2369,0.54
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100877,2023-09-30T00:00:00.000Z,147297,0.54
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132523,2023-09-30T00:00:00.000Z,198129,0.53
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,295872,2023-09-30T00:00:00.000Z,17638,0.53
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100472,2023-09-30T00:00:00.000Z,10363,0.52
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100411,2023-09-30T00:00:00.000Z,17006,0.52
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132725,2023-09-30T00:00:00.000Z,10897,0.52
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100260,2023-09-30T00:00:00.000Z,56910,0.51
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,235355,2023-09-30T00:00:00.000Z,30853,0.51
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100027,2023-09-30T00:00:00.000Z,7108,0.49
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132478,2023-09-30T00:00:00.000Z,31841,0.49
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100233,2023-09-30T00:00:00.000Z,36936,0.48
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,305013,2023-09-30T00:00:00.000Z,749311,0.48
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,124000,2023-09-30T00:00:00.000Z,126810,0.48
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132644,2023-09-30T00:00:00.000Z,15164,0.48
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,200091,2023-09-30T00:00:00.000Z,159607,0.47
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,131162,2023-09-30T00:00:00.000Z,87608,0.47
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100495,2023-09-30T00:00:00.000Z,14785,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132814,2023-09-30T00:00:00.000Z,111097,0.46
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,100043,2023-09-30T00:00:00.000Z,28662,0.45
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132539,2023-09-30T00:00:00.000Z,76680,0.45
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,220350,2023-09-30T00:00:00.000Z,332244,0.44
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,124208,2023-09-30T00:00:00.000Z,88925,0.43
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,106076,2023-09-30T00:00:00.000Z,20741,0.43
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,132466,2023-09-30T00:00:00.000Z,10421,0.42
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,122113,2023-09-30T00:00:00.000Z,13755,0.42
Nippon India Nifty Midcap 150 Index Fund-Reg(G),44503,2023-12-31T00:00:00.000Z,1045.38,209037,2023-09-30T00:00:00.000Z,251085,0.42
